QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
"<Method>org.junit.platform.launcher.core.LauncherFactory.private static registerTestExecutionListeners( LauncherConfig, Launcher ): void","static registerTestExecutionListeners( LauncherConfig, Launcher ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,5,0
org.junit.platform.launcher.core.LauncherFactoryForTestingPurposesOnly,LauncherFactoryForTestingPurposesOnly,low,low,low,low,4,45,2,1,0,1,9,8,0,0,0,1,0,0,0,0,0,0,,,,,9,,,,,,1,,,,,,,
<Method>org.junit.platform.launcher.core.LauncherFactoryForTestingPurposesOnly.public static createLauncher( TestEngine ): Launcher,static createLauncher( TestEngine ): Launcher,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,1,2,0
org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener,OutcomeDelayingEngineExecutionListener,low-medium,low,low,low-medium,3,17,8,2,0,14,41,33,5,0,6,0,0,0.56,0.611,0,0,0,,,,,41,,,,,,14,,,,,,,
org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener.Outcome,Outcome,low,low,low,low,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,0,,,,,,,
"<Method>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener. OutcomeDelayingEngineExecutionListener( EngineExecutionListener, TestDescriptor ): void"," OutcomeDelayingEngineExecutionListener( EngineExecutionListener, TestDescriptor ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,1
<Method>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener. reportEngineFailure( Throwable ): void, reportEngineFailure( Throwable ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,6,1,8,6
<Method>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener. reportEngineOutcome( ): void, reportEngineOutcome( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,0,2,6
"<Method>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener.public executionFinished( TestDescriptor, TestExecutionResult ): void","executionFinished( TestDescriptor, TestExecutionResult ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,2,1,3
"<Method>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener.public executionSkipped( TestDescriptor, String ): void","executionSkipped( TestDescriptor, String ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,2,1,3
<Method>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener.public executionStarted( TestDescriptor ): void,executionStarted( TestDescriptor ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,1,2
<Field>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener->engineDescriptor,final engineDescriptor : TestDescriptor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener->engineStarted,volatile engineStarted : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener->executionResult,volatile executionResult : TestExecutionResult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener->outcome,volatile outcome : Outcome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.OutcomeDelayingEngineExecutionListener->skipReason,volatile skipReason : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.launcher.core.ServiceLoaderLauncherDiscoveryListenerRegistry,ServiceLoaderLauncherDiscoveryListenerRegistry,low,low,low,low,2,12,3,1,0,1,8,6,0,1,1,0,0,0,0,0,0,0,,,,,8,,,,,,1,,,,,,,
<Method>org.junit.platform.launcher.core.ServiceLoaderLauncherDiscoveryListenerRegistry. loadListeners( ): Iterable, loadListeners( ): Iterable,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,1
<Field>org.junit.platform.launcher.core.ServiceLoaderLauncherDiscoveryListenerRegistry->logger,static final logger : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.launcher.core.ServiceLoaderPostDiscoveryFilterRegistry,ServiceLoaderPostDiscoveryFilterRegistry,low,low,low,low,2,12,3,1,0,1,8,6,0,1,1,0,0,0,0,0,0,0,,,,,8,,,,,,1,,,,,,,
<Method>org.junit.platform.launcher.core.ServiceLoaderPostDiscoveryFilterRegistry. loadPostDiscoveryFilters( ): Iterable, loadPostDiscoveryFilters( ): Iterable,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,1
<Field>org.junit.platform.launcher.core.ServiceLoaderPostDiscoveryFilterRegistry->logger,static final logger : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.launcher.core.ServiceLoaderTestEngineRegistry,ServiceLoaderTestEngineRegistry,low-medium,low,low,low,4,53,14,1,0,4,22,20,0,1,3,0,0,0,0.444,0,0,0,,,,,22,,,,,,4,,,,,,,
<Method>org.junit.platform.launcher.core.ServiceLoaderTestEngineRegistry.private computeAttributes( TestEngine ): List,computeAttributes( TestEngine ): List,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,1,8,0
<Method>org.junit.platform.launcher.core.ServiceLoaderTestEngineRegistry.private createDiscoveredTestEnginesMessage( Iterable ): String,createDiscoveredTestEnginesMessage( Iterable ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,1,6,0
<Method>org.junit.platform.launcher.core.ServiceLoaderTestEngineRegistry.public loadTestEngines( ): Iterable,loadTestEngines( ): Iterable,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,3,1
<Field>org.junit.platform.launcher.core.ServiceLoaderTestEngineRegistry->logger,static final logger : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.launcher.core.ServiceLoaderTestExecutionListenerRegistry,ServiceLoaderTestExecutionListenerRegistry,low,low,low,low,2,12,3,1,0,1,8,6,0,1,1,0,0,0,0,0,0,0,,,,,8,,,,,,1,,,,,,,
<Method>org.junit.platform.launcher.core.ServiceLoaderTestExecutionListenerRegistry. loadListeners( ): Iterable, loadListeners( ): Iterable,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,3,1
<Field>org.junit.platform.launcher.core.ServiceLoaderTestExecutionListenerRegistry->logger,static final logger : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener,StreamInterceptingTestExecutionListener,low,low-medium,low,low,7,29,15,1,0,16,44,40,3,0,4,1,0,0.222,0.6,0,0,0,,,,,44,,,,,,16,,,,,,,
<Method>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener. unregister( ): void, unregister( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,2
"<Method>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener.private StreamInterceptingTestExecutionListener( Optional, Optional, BiConsumer ): void","StreamInterceptingTestExecutionListener( Optional, Optional, BiConsumer ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,0,3
"<Method>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener.public executionJustFinished( TestIdentifier, TestExecutionResult ): void","executionJustFinished( TestIdentifier, TestExecutionResult ): void",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,11,2,11,3
<Method>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener.public executionJustStarted( TestIdentifier ): void,executionJustStarted( TestIdentifier ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,2
"<Method>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener.static create( ConfigurationParameters, BiConsumer ): Optional","static create( ConfigurationParameters, BiConsumer ): Optional",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,17,2,17,0
<Field>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener->reporter,final reporter : BiConsumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener->stderrInterceptor,final stderrInterceptor : Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.StreamInterceptingTestExecutionListener->stdoutInterceptor,final stdoutInterceptor : Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.launcher.core.StreamInterceptor,StreamInterceptor,medium-high,low,low-medium,low,0,18,10,4,0,15,59,40,4,0,7,3,1,0.708,0.56,0.667,0,0.571,,,,,59,,,,,,15,,,,,,,
org.junit.platform.launcher.core.StreamInterceptor.RewindableByteArrayOutputStream,RewindableByteArrayOutputStream,low,low,low,low,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,0,,,,,,,
<Method>org.junit.platform.launcher.core.StreamInterceptor. capture( ): void, capture( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.platform.launcher.core.StreamInterceptor. consume( ): String, consume( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>org.junit.platform.launcher.core.StreamInterceptor. unregister( ): void, unregister( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,2
"<Method>org.junit.platform.launcher.core.StreamInterceptor.private StreamInterceptor( PrintStream, Consumer, int ): void","StreamInterceptor( PrintStream, Consumer, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,0,3
"<Method>org.junit.platform.launcher.core.StreamInterceptor.static register( PrintStream, Consumer, int ): Optional","static register( PrintStream, Consumer, int ): Optional",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,3,0
<Method>org.junit.platform.launcher.core.StreamInterceptor.static registerStderr( int ): Optional,static registerStderr( int ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Method>org.junit.platform.launcher.core.StreamInterceptor.static registerStdout( int ): Optional,static registerStdout( int ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
<Method>org.junit.platform.launcher.core.StreamInterceptor.public write( byte ): void,write( byte ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
"<Method>org.junit.platform.launcher.core.StreamInterceptor.public write( byte, int, int ): void","write( byte, int, int ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,8,3,4,2
<Method>org.junit.platform.launcher.core.StreamInterceptor.public write( int ): void,write( int ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,1,2,2
<Field>org.junit.platform.launcher.core.StreamInterceptor->maxNumberOfBytesPerThread,final maxNumberOfBytesPerThread : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.StreamInterceptor->originalStream,final originalStream : PrintStream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.StreamInterceptor->output,final output : ThreadLocal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.core.StreamInterceptor->unregisterAction,final unregisterAction : Consumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>org.junit.platform.launcher.listeners,org.junit.platform.launcher.listeners,low,low,low-medium,low,,,,,,81,300,,,,,,,,,,,,,5,5,0,300,2,4,0,0.667,0.333,81,,,,,,,
org.junit.platform.launcher.listeners.LegacyReportingUtils,LegacyReportingUtils,low,low,low,low,4,13,10,1,0,7,23,20,0,0,1,4,0,0,0.2,0,1,0,,,,,23,,,,,,7,,,,,,,
<Method>org.junit.platform.launcher.listeners.LegacyReportingUtils.private LegacyReportingUtils( ): void,LegacyReportingUtils( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
"<Method>org.junit.platform.launcher.listeners.LegacyReportingUtils.public static getClassName( TestPlan, TestIdentifier ): String","static getClassName( TestPlan, TestIdentifier ): String",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,8,2,6,0
<Method>org.junit.platform.launcher.listeners.LegacyReportingUtils.private static getClassSource( TestIdentifier ): ClassSource,static getClassSource( TestIdentifier ): ClassSource,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,4,0
"<Method>org.junit.platform.launcher.listeners.LegacyReportingUtils.private static getParent( TestPlan, TestIdentifier ): TestIdentifier","static getParent( TestPlan, TestIdentifier ): TestIdentifier",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
"<Method>org.junit.platform.launcher.listeners.LegacyReportingUtils.private static getParentLegacyReportingName( TestPlan, TestIdentifier ): String","static getParentLegacyReportingName( TestPlan, TestIdentifier ): String",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,3,0
org.junit.platform.launcher.listeners.LoggingListener,LoggingListener,low,low,low,medium-high,4,21,11,1,0,12,36,33,1,0,9,3,0,0,0.741,1,0,0,,,,,36,,,,,,12,,,,,,,
<Method>org.junit.platform.launcher.listeners.LoggingListener.private LoggingListener( BiConsumer ): void,LoggingListener( BiConsumer ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
<Method>org.junit.platform.launcher.listeners.LoggingListener.public dynamicTestRegistered( TestIdentifier ): void,dynamicTestRegistered( TestIdentifier ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
"<Method>org.junit.platform.launcher.listeners.LoggingListener.public executionFinished( TestIdentifier, TestExecutionResult ): void","executionFinished( TestIdentifier, TestExecutionResult ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,5,0
"<Method>org.junit.platform.launcher.listeners.LoggingListener.public executionSkipped( TestIdentifier, String ): void","executionSkipped( TestIdentifier, String ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,3,0
<Method>org.junit.platform.launcher.listeners.LoggingListener.public executionStarted( TestIdentifier ): void,executionStarted( TestIdentifier ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
"<Method>org.junit.platform.launcher.listeners.LoggingListener.private log( String, Object ): void","log( String, Object ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.platform.launcher.listeners.LoggingListener.private logWithThrowable( String, Throwable, Object ): void","logWithThrowable( String, Throwable, Object ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,1
<Method>org.junit.platform.launcher.listeners.LoggingListener.public static forBiConsumer( BiConsumer ): LoggingListener,static forBiConsumer( BiConsumer ): LoggingListener,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.junit.platform.launcher.listeners.LoggingListener.public static forJavaUtilLogging( ): LoggingListener,static forJavaUtilLogging( ): LoggingListener,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,0
<Method>org.junit.platform.launcher.listeners.LoggingListener.public static forJavaUtilLogging( Level ): LoggingListener,static forJavaUtilLogging( Level ): LoggingListener,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,3,0
<Method>org.junit.platform.launcher.listeners.LoggingListener.public testPlanExecutionFinished( TestPlan ): void,testPlanExecutionFinished( TestPlan ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.platform.launcher.listeners.LoggingListener.public testPlanExecutionStarted( TestPlan ): void,testPlanExecutionStarted( TestPlan ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Field>org.junit.platform.launcher.listeners.LoggingListener->logger,final logger : BiConsumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.launcher.listeners.MutableTestExecutionSummary,MutableTestExecutionSummary,low-medium,low,low-medium,high,3,51,41,1,0,42,180,144,16,6,27,0,0,0.983,0.819,0.982,0,0,,,,,180,,,,,,42,,,,,,,
org.junit.platform.launcher.listeners.MutableTestExecutionSummary.DefaultFailure,DefaultFailure,low,low,low,low,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,0,,,,,,,
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary. MutableTestExecutionSummary( TestPlan ): void, MutableTestExecutionSummary( TestPlan ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,5,4
"<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary. addFailure( TestIdentifier, Throwable ): void"," addFailure( TestIdentifier, Throwable ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1
"<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.private collectTestDescription( TestIdentifier, List ): void","collectTestDescription( TestIdentifier, List ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,4,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.private describeTest( TestIdentifier ): String,describeTest( TestIdentifier ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,0
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getContainersAbortedCount( ): long,getContainersAbortedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getContainersFailedCount( ): long,getContainersFailedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getContainersFoundCount( ): long,getContainersFoundCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getContainersSkippedCount( ): long,getContainersSkippedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getContainersStartedCount( ): long,getContainersStartedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getContainersSucceededCount( ): long,getContainersSucceededCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getFailures( ): List,getFailures( ): List,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTestsAbortedCount( ): long,getTestsAbortedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTestsFailedCount( ): long,getTestsFailedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTestsFoundCount( ): long,getTestsFoundCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTestsSkippedCount( ): long,getTestsSkippedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTestsStartedCount( ): long,getTestsStartedCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTestsSucceededCount( ): long,getTestsSucceededCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTimeFinished( ): long,getTimeFinished( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTimeStarted( ): long,getTimeStarted( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public getTotalFailureCount( ): long,getTotalFailureCount( ): long,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,0
"<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.private numberOfCommonFrames( StackTraceElement, StackTraceElement ): int","numberOfCommonFrames( StackTraceElement, StackTraceElement ): int",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,7,2,1,0
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public printFailuresTo( PrintWriter ): void,printFailuresTo( PrintWriter ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
"<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public printFailuresTo( PrintWriter, int ): void","printFailuresTo( PrintWriter, int ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,13,2,7,1
"<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.private printSource( PrintWriter, TestIdentifier ): void","printSource( PrintWriter, TestIdentifier ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
"<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.private printStackTrace( PrintWriter, StackTraceElement, Throwable, String, String, Set, int ): void","printStackTrace( PrintWriter, StackTraceElement, Throwable, String, String, Set, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,20,7,14,7
"<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.private printStackTrace( PrintWriter, Throwable, int ): void","printStackTrace( PrintWriter, Throwable, int ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,6,3,5,1
<Method>org.junit.platform.launcher.listeners.MutableTestExecutionSummary.public printTo( PrintWriter ): void,printTo( PrintWriter ): void,low,low,low-medium,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31,1,14,2
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->timeFinished, timeFinished : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->containersAborted,final containersAborted : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->containersFailed,final containersFailed : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->containersFound,final containersFound : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->containersSkipped,final containersSkipped : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->containersStarted,final containersStarted : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->containersSucceeded,final containersSucceeded : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->failures,final failures : List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->testPlan,final testPlan : TestPlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->testsAborted,final testsAborted : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->testsFailed,final testsFailed : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->testsFound,final testsFound : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->testsSkipped,final testsSkipped : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->testsStarted,final testsStarted : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->testsSucceeded,final testsSucceeded : AtomicLong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->timeStarted,final timeStarted : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->CAUSED_BY,static final CAUSED_BY : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.launcher.listeners.MutableTestExecutionSummary->CIRCULAR,static final CIRCULAR : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
